dataset,IR,method,output_stability,structural_beta_std,structural_beta0_std,structural_total,hyp_C_geom_std,hyp_C_mode,hyp_C_mode_frequency,accuracy_mean,accuracy_std,accuracy_worst,auc_mean,auc_std,auc_worst,fit_time_mean_s,fit_time_std_s,fit_time_total_s,hyp_k_geom_std,hyp_k_mode,hyp_k_mode_frequency
kr_vs_k_zero_vs_eight,53.07,stable,9.382701062774884e-05,0.06872003882819637,0.21873469068405202,0.2874547295122484,5.1188815383235555,100.0,0.97,0.9794520547945207,1.1158161231197418e-16,0.9794520547945206,0.9996037296037295,0.0010505848791816774,0.993006993006993,6.214149749567732,0.7556581194916947,621.4149749567732,1.0497269596992291,0.7,0.84
kr_vs_k_zero_vs_eight,53.07,balanced,0.00014248029205321435,0.12970334819959034,0.3920268200247559,0.5217301682243463,28.52260919624172,100.0,0.57,0.9794520547945207,1.1158161231197418e-16,0.9794520547945206,0.9967365967365968,0.0031080031080030954,0.9883449883449884,13.108975950884632,1.3466010104202866,1310.8975950884633,1.0979881763012238,0.7,0.6
poker_8_vs_6,85.88,standard,1.7052118545395345e-05,0.12759513381738738,0.0810397630068975,0.20863489682428488,77.79780879095786,10.0,0.34,0.9864864864864863,2.2316322462394835e-16,0.9864864864864865,0.4358219178082192,0.40316675819327935,0.0,0.03512617123080417,0.015785508900495394,3.5126171230804175,,,
poker_8_vs_6,85.88,stable,1.3548717701874637e-06,0.00012997198593150744,0.08090775999526603,0.08103773198119754,26.080687199699966,0.001,0.68,0.9864864864864863,2.2316322462394835e-16,0.9864864864864865,0.36609589041095886,0.26953366596361455,0.0,3.6102262853854334,0.8549856588715757,361.02262853854336,1.0826966119627361,0.7,0.41
poker_8_vs_6,85.88,balanced,1.5657052551304964e-06,0.019932155275528017,0.08592145110197168,0.10585360637749969,31.97721773949699,0.1,0.25,0.9864864864864863,2.2316322462394835e-16,0.9864864864864865,0.38291095890410964,0.15530431460063962,0.04452054794520549,7.666204396595713,1.3702573829430948,766.6204396595713,1.08437848373943,0.7,0.45
yeast6,41.4,standard,0.0012347101941876943,0.3210903516167498,1.0824150582049104,1.4035054098216602,46.415888336127786,0.1,0.26,0.9790604026845638,0.0059019713459834006,0.9731543624161074,0.9773448275862066,0.003959189596695066,0.9706896551724138,0.01660578080220148,0.0013064456460592916,1.660578080220148,,,
yeast6,41.4,stable,0.0006289609795000315,0.1747308254462382,0.6218167702506119,0.7965475956968501,82.61681895910915,100.0,0.72,0.9740268456375838,0.0022684407314740303,0.9731543624161074,0.9796551724137929,0.0024505829466162387,0.9741379310344828,0.6604084188118577,0.030486417547972204,66.04084188118577,1.0973501391987968,0.7,0.59
yeast6,41.4,balanced,0.00033261987679473825,0.14567656413158875,0.47449840498557794,0.6201749691171667,69.38691100932635,100.0,0.74,0.9731543624161073,1.1158161231197418e-16,0.9731543624161074,0.9817068965517239,0.002162839028317868,0.9741379310344828,1.340959097009618,0.07742855837565575,134.09590970096178,1.1043200580119419,0.7,0.4
winequality_white_3_vs_7,44.0,standard,0.0022833209380922225,0.3302301125490692,0.6613678154004119,0.9915979279494811,81.55465603876117,100.0,0.29,0.9851111111111114,0.005289946984105849,0.9777777777777777,0.9022727272727273,0.11401738234915207,0.5284090909090908,0.015665922909975052,0.0018223976777761869,1.5665922909975052,,,
winequality_white_3_vs_7,44.0,stable,0.0012334835184372262,0.14397208570263084,0.3510669667163456,0.4950390524189764,128.96851285538756,100.0,0.6,0.9835555555555557,0.005579074795207572,0.9777777777777777,0.8116477272727274,0.13900997909248974,0.49431818181818177,0.6825668104272336,0.03311637711964561,68.25668104272336,1.1100336231157804,0.7,0.39
